id,created_at,source,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,user_id_str,user_screen_name,place_country_code,place_full_name,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,text
1071885190895681536,2018-12-09 21:51:58,Twitter Web Client,,,,7.986606852070769e+17,Ashjan_203,,,False,7.0,0.0,False,False,en,Free Live Stream - Additional Time In Match   River Plate vs Boca Juniors  Live Mobile ➤ 👉  https://t.co/6JPmewwYUz… https://t.co/MDzs8TAVKi
1071812653792714752,2018-12-09 17:03:44,Twitter for Android,,,,212453516.0,sofwanchild,,,False,9.0,0.0,False,False,in,RT @my_supersoccer: Suporter @BocaJrsOficial mulai datang ke Bernabeu untuk partai #SuperClasico.  Free streaming: https://t.co/aoBaCSgne3…
1071801160619544576,2018-12-09 16:18:04,dlvr.it,,,,93929965.0,noticiasfutbol,,,False,0.0,0.0,False,False,es,"#Argentina #CopaLibertadores Cómo ver River - Boca, por la final de la Copa Libertadores, en vivo y online: streami… https://t.co/hSorNa3giT"
1071884186087317506,2018-12-09 21:47:59,Twitter Web Client,,,,629775675.0,hjory12,,,False,7.0,0.0,False,False,en,RT @mona9856: Live live broadcast with high quality  Match of the day {River Plate vs Boca Juniors }   💥 Live Stream 👇  Live YouTube ➤ 👉 ht…
1075070524462530560,2018-12-18 16:49:21,Twitter Web Client,,,,9.98647462217769e+17,Aquamanfullmovi,,,False,6.0,0.0,False,False,en,"RT @SportFan__: River Plate vs Al Ain: TV channel, live stream, kick-off time  soccer stream &gt;&gt;https://t.co/nEeJuFOzFS   #ClubWC #MundialDe…"
1070152640254894080,2018-12-05 03:07:26,Twitter for Android,,,,8.994383793807237e+17,AmilcarH74,,,False,33.0,0.0,False,False,en,RT @TLMDSportsPR: Telemundo will broadcast the second leg of #CopaLibertadores Final this Sunday. Live stream also available via #Telemundo…
1071847798033866754,2018-12-09 19:23:23,Twitter Web Client,,,,170926675.0,BABYfanofJB,,,False,8.0,0.0,False,False,en,"RT @meranda40: live score, video stream♥↨♀  L*i*v*e // River Plate vs Boca Juniors  #riveًrboca  ⚽️| 🏆L*i*v*e🏆  Live Stream HD  https://t.c…"
1071867593131216897,2018-12-09 20:42:03,Twitter Web Client,,,,2796380575.0,m_k_sh9,,,False,7.0,3.0,False,False,en,SHOW NOW LIVE HD  River Plate vs Boca Juniors  Live Stream HD &amp; PL  Computer Live Stream HERE ➤… https://t.co/KbUXiiuUk9
1071865236657860608,2018-12-09 20:32:41,Twitter Web Client,,,,1144318772.0,saronhalmozza,,,False,7.0,0.0,False,False,en,RT @garyb202: 🔴HD live  ↓˳↓˳↓˳↓˳   River Plate vs Boca Juniors  L i v e Stream  • Mobile 📱   https://t.co/jkUXNGp3R0  • Computer 💻   https:…
1071884037613109248,2018-12-09 21:47:23,Twitter Web Client,,,,426799556.0,d700my10,,,False,7.0,0.0,False,False,en,RT @moona691: Best live broadcast of today's match  ^ ^ Match of the day {River Plate vs Boca Juniors }   💥 Live Stream 👇  Live YouTube ➤ 👉…
1071865727177637889,2018-12-09 20:34:38,Twitter Web Client,,,,1434579512.0,hnooon1011,,,False,5.0,0.0,False,False,en,RT @meme_alr: Watch L I V ES T R E A M  🔴Come on Boca  ! 💙   River Plate vs Boca Juniors  🎰8 December 2018           ++++    Live Stream  ➤…
1071880981089566720,2018-12-09 21:35:15,Twitter Web Client,,,,4268952629.0,moona1209,,,False,7.0,0.0,False,False,en,RT @H70883377: Live Stream 📺 #VamosٍBoca  #Libertٍadores2018    Live Stream :: River Plate vs Boca Juniors 👏  💻Computer :   https://t.co/Rn…
1075116331236773888,2018-12-18 19:51:22,Twitter Web Client,,,,2458299426.0,ME_Moya89,,,False,6.0,0.0,False,False,en,"RT @SportFan__: River Plate vs Al Ain: TV channel, live stream, kick-off time  soccer stream &gt;&gt;https://t.co/nEeJuFOzFS   #ClubWC #MundialDe…"
1071850530711003136,2018-12-09 19:34:15,Twitter Web Client,,,,1693130995.0,zezooo103,,,False,7.0,0.0,False,False,en,"RT @naeef1200: Match Day IN    ((Football live stream))  #rivًerboca #SuperCًlasico     🔴 Lets go 🍻   HD live PC, iOS link 1 :   https://t.…"
1071869759359238145,2018-12-09 20:50:39,Twitter Web Client,,,,4268952629.0,moona1209,,,False,7.0,0.0,False,False,en,RT @maz515: BEST LIVE ONLINE NOW   Match of the day {River Plate vs Boca Juniors }   💥 Live Stream 👇  Live YouTube ➤ 👉  https://t.co/rfCgmy…
1071884622752112640,2018-12-09 21:49:43,Twitter Web Client,,,,4268952629.0,moona1209,,,False,7.0,0.0,False,False,en,RT @Barbii27247868: BEST LIVE NOW FULL HD  Match of the day {River Plate vs Boca Juniors }   💥 Live Stream 👇  Live YouTube ➤ 👉 http:// http…
1071857744922247168,2018-12-09 20:02:55,Twitter Web Client,,,,1399241940.0,meeroo_992,,,False,9.0,0.0,False,False,en,RT @oaooo140: 👁 | | #riverboca    |    | 🔰 🔗 LIVE STREAM HD &gt;&gt; https://t.co/YBgJBET4qw        ○○ https://t.co/9V5qqpDlnu
1071885475441463296,2018-12-09 21:53:06,Twitter Web Client,,,,629775675.0,hjory12,,,False,7.0,0.0,False,False,en,RT @Ashjan_203: Free Live Stream - Additional Time In Match   River Plate vs Boca Juniors  Live Mobile ➤ 👉  https://t.co/6JPmewwYUz 🔰 🔰 Liv…
1071869114136883205,2018-12-09 20:48:05,Twitter Web Client,,,,629775675.0,hjory12,,,False,8.0,0.0,False,False,en,RT @ahawas641: 🔥 River Plate vs Boca Juniors Live stream 🔥  {#VamosٍBoca  #Libertٍadores2018}   ❤ A beautiful match now   Live Stream HD 1…
1071884180869533696,2018-12-09 21:47:58,Twitter Web Client,,,,8.189207239221617e+17,shrooog43,,,False,7.0,0.0,False,False,en,RT @mona9856: Live live broadcast with high quality  Match of the day {River Plate vs Boca Juniors }   💥 Live Stream 👇  Live YouTube ➤ 👉 ht…
1071853104231079942,2018-12-09 19:44:28,Twitter Web Client,,,,8.189207239221617e+17,shrooog43,,,False,7.0,0.0,False,False,en,RT @noonty551: 🎰   Gream Match #Libertٍadores2018  #rivٍerboca 🙌🏻   🏴󠁧󠁢󠁥󠁮󠁧󠁿  River Plate vs Boca Juniors🏴󠁧󠁢󠁥󠁮󠁧󠁿   🔴 Lets go 🍻   Live Stream…
1071873966510403584,2018-12-09 21:07:22,Twitter Web Client,,,,1144318772.0,saronhalmozza,,,False,7.0,0.0,False,False,en,RT @AljabrAshjan66: River Plate vs Boca Juniors:  live! | Football | !^!^...  🔥   #VamosٍBoca  #Libertٍadores2018  🤳Live Stream Mobile ☛☛☛…
1069380106110582786,2018-12-02 23:57:40,Twitter for Android,,,,2399888594.0,BocaJuniors_HD,,,False,0.0,0.0,False,False,en,"Expulsado #GuillermoBarrosSchelotto, 21' min ST, Independiente 0-1 #Boca. Streaming: https://t.co/yJ39iTni7Q"
1071859409427546113,2018-12-09 20:09:32,Twitter Web Client,,,,1064662712.0,Shad1758511,,,False,5.0,0.0,False,False,en,RT @LmoLmoosh: River Plate vs Boca Juniors /////////// (Football live stream))  #Libertadorَes2018 #SuperَClasico  🔴 Lets go 🍻   HD live PC…
1071873966640390144,2018-12-09 21:07:22,Twitter Web Client,,,,1693130995.0,zezooo103,,,False,7.0,0.0,False,False,en,RT @AljabrAshjan66: River Plate vs Boca Juniors:  live! | Football | !^!^...  🔥   #VamosٍBoca  #Libertٍadores2018  🤳Live Stream Mobile ☛☛☛…
1071857744641175553,2018-12-09 20:02:55,Twitter Web Client,,,,4714466728.0,Meeroo357,,,False,9.0,0.0,False,False,en,RT @oaooo140: 👁 | | #riverboca    |    | 🔰 🔗 LIVE STREAM HD &gt;&gt; https://t.co/YBgJBET4qw        ○○ https://t.co/9V5qqpDlnu
1071860087436861442,2018-12-09 20:12:13,IFTTT,,,,8.649674079321457e+17,Entytech,,,False,0.0,0.0,False,False,en,Stream ▶️https://t.co/wu3LlsHc2Z  How To Watch River Plate Vs Boca Juniors   #RiverPlate #RiverBoca https://t.co/xKB3Us2c3z
1071850161259859968,2018-12-09 19:32:47,Twitter Web Client,,,,1693130995.0,zezooo103,,,False,7.0,0.0,False,False,en,RT @MakchNaeef1395: Free LIVE - YouTube  River Plate vs Boca Juniors  Live Stream Full HD :  https://t.co/LPW9srzuhS  #rivًerboca #VamosٍBo…
1071862640648044546,2018-12-09 20:22:22,Twitter Web Client,,,,629775675.0,hjory12,,,False,8.0,0.0,False,False,en,RT @Ndosh_112: 🔥 River Plate vs Boca Juniors Live stream 🔥  {#rivٍerboca #BocٍavsRiver}   ❤ A beautiful match now   Live Stream HD 1 ❤ &gt;&gt;…
1071867708621381632,2018-12-09 20:42:30,Twitter Web Client,,,,1434579512.0,hnooon1011,,,False,5.0,0.0,False,False,en,RT @twfeeq12341: 👁 | Watch | HOT 📛 GAME |  | online |  #BocavsRiver #Libertadores2018 |  🔰  🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/Yf9QqPWUbT…
1071859207706677248,2018-12-09 20:08:43,Twitter Web Client,,,,2460451857.0,LmoLmoosh,,,False,5.0,5.0,False,False,en,River Plate vs Boca Juniors /////////// (Football live stream))  #Libertadorَes2018 #SuperَClasico  🔴 Lets go 🍻   H… https://t.co/jBl0GWzD1k
1070464680878063617,2018-12-05 23:47:22,Twitter for Android,,,,879164862.0,MoyPerea,,,False,33.0,0.0,False,False,en,RT @TLMDSportsPR: Telemundo will broadcast the second leg of #CopaLibertadores Final this Sunday. Live stream also available via #Telemundo…
1071850663720747009,2018-12-09 19:34:46,Twitter Web Client,,,,1434579512.0,hnooon1011,,,False,6.0,0.0,False,False,en,"RT @aseer511511: online // River Plate vs Boca Juniors  live score, video stream ↨ ♀ #riverbًoca   Live Links strong HD :👇↴.↴  Live Mobile…"
1071861562594471936,2018-12-09 20:18:05,Twitter Web Client,,,,8.214764072347566e+17,FEEp6a6RhKkKpxe,,,False,5.0,8.0,False,False,en,📍 Watch in HD Stream :: ONLEY from OUR services 🧐 ❣ #riverboca  👌https://t.co/4MizwkIs0n ✈ 👌… https://t.co/Of5nCLzrWG
1071866815863758850,2018-12-09 20:38:57,Twitter Web Client,,,,1064662712.0,Shad1758511,,,False,5.0,0.0,False,False,en,RT @a5bar_itti: 👁 | Watch | HOT 📛 GAME |  #BocavsRiver #Libertadores2018 |  | online |  🔰  🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/GfkDdQr7L0  🔗…
1071848839039066118,2018-12-09 19:27:31,Twitter for Android,,,,1.0307456829220946e+18,Philipmario2,,,False,20.0,0.0,False,False,en,RT @LiveStream777: Live Stream #Superclasico  River Plate vs Boca Juniors  • Mobile https://t.co/2MZ1AQHidP  • Computer https://t.co/8rXoLI…
1071849937971920896,2018-12-09 19:31:53,Twitter Web Client,,,,2868364413.0,asdf_zack,,,False,5.0,5.0,False,False,en,River Plate vs Boca Juniors ☼  ↨ /// live now online   Live Streams 🎥 https://t.co/UquUzPDB8B  ↨  #RivًًerBoca… https://t.co/5CQgS3xjoF
1071857338510913537,2018-12-09 20:01:18,Twitter Web Client,,,,7.366480284639805e+17,AB_azl,,,False,7.0,0.0,False,False,en,RT @ii_o60o_ii: 📍 LIVE STREAM   #riverboca    🔰  🔗Link 1 &gt;&gt; https://t.co/kRgabPYLem   🔰 🔗LInk 2 &gt;&gt; https://t.co/7AqS5Rx7Qh 🤞 https://t.co/j…
1071857744154632197,2018-12-09 20:02:55,Twitter Web Client,,,,2147803127.0,mnoosh588,,,False,9.0,0.0,False,False,en,RT @oaooo140: 👁 | | #riverboca    |    | 🔰 🔗 LIVE STREAM HD &gt;&gt; https://t.co/YBgJBET4qw        ○○ https://t.co/9V5qqpDlnu
1071857388590911489,2018-12-09 20:01:30,Twitter Web Client,,,,503535858.0,mish0551,,,False,7.0,7.0,False,False,es,LIVE Stream  🏆Copa-Libertadores  VamosBoca VamosRiver Libertadores2018  LibertadoresxFOX Libertadores LibertadoresF… https://t.co/d14icaYJ4q
1071927882438598661,2018-12-10 00:41:37,Twitter Web Client,,,,1.071020426615251e+18,SalmaEm03551803,,,False,13.0,0.0,False,False,en,RT @abufahd1394: Watch in HD Stream :: ONLEY from OUR services 🧐 ❣ #riverboca  👌 https://t.co/mF9eac9n0g      ✈ 👌 https://t.co/6jVq9yhMfH…
1071886870227943426,2018-12-09 21:58:39,Twitter for Android,,,,9.883195059264922e+17,TestilieStream,,,False,2.0,0.0,False,False,en,RT @mhackerass: https://t.co/MI06PRSj6n Best screen video recorder and live streaming app! Also includes screenshot and video - image edito…
1071865098661228545,2018-12-09 20:32:08,Twitter Web Client,,,,990131730.0,Ljfrjlj,,,False,8.0,0.0,False,False,en,RT @reraa33: Live Stream HD  ♥ || Great Match  🙌🏻  //♀♀♀/8♀♥♠  Computer Live Stream HERE ➤https://t.co/kKNELbCJ7Q   //  Mobile Live Stream…
1071881168428109825,2018-12-09 21:35:59,Twitter Web Client,,,,1693130995.0,zezooo103,,,False,7.0,0.0,False,False,en,RT @ashjan_1054: River Plate vs Boca Juniors  🤳Live Stream Mobile  ^ ^ ^ ☛☛☛  :  https://t.co/KqszcCHP1J  🖥Live Stream Full HD   ☛☛☛ :  htt…
1071868765174935553,2018-12-09 20:46:42,Twitter Web Client,,,,319000422.0,Abeerzidan,,,False,7.0,7.0,False,False,en,LIVE Stream  🏆Copa-Libertadores  River Plate vs Boca Juniors ⚽️  Live Mobile ➤ 👉  https://t.co/6zs32BKwG4 🔰 🔰 Live… https://t.co/hoqQYPiXH8
1071885690256924673,2018-12-09 21:53:57,Twitter Web Client,,,,629775675.0,hjory12,,,False,7.0,0.0,False,False,en,RT @shaker1772: 💥 Live Stream 👇 BEST LIVE NOW FULL HD  Live YouTube ➤ 👉  https://t.co/FrTnN4S1mv 🔰 🔰 Live Mobile  ➤ 👉  https://t.co/FrTnN4S…
1071862635078053890,2018-12-09 20:22:21,Twitter Web Client,,,,4268952629.0,moona1209,,,False,8.0,0.0,False,False,en,RT @Ndosh_112: 🔥 River Plate vs Boca Juniors Live stream 🔥  {#rivٍerboca #BocٍavsRiver}   ❤ A beautiful match now   Live Stream HD 1 ❤ &gt;&gt;…
1071877489520271360,2018-12-09 21:21:22,Twitter for Android,,,,1.0591903445107712e+18,FazoBoya_,,,False,12.0,0.0,False,False,en,RT @Brazil_vs_usa_o: #RiverBoca WOOOW BEST LIVE NOW FULL HD  Match of the day {River Plate vs Boca Juniors }   💥 Live Stream 👇  https://t.c…
1071868772384948226,2018-12-09 20:46:44,Twitter Web Client,,,,1693130995.0,zezooo103,,,False,7.0,0.0,False,False,en,RT @norah1660: Best live broadcast of today's match  ^ ^ Match of the day {River Plate vs Boca Juniors }   💥 Live Stream 👇  Live YouTube ➤…
1071853208551784454,2018-12-09 19:44:53,Twitter Web Client,,,,1144318772.0,saronhalmozza,,,False,9.0,0.0,False,False,en,RT @naeef881: Live Stream #rivًerboca #SuperCًlasico    Live Stream :: River Plate vs Boca Juniors 👏  💻Computer :   https://t.co/WwDA0jmBZa…
1071845721186467840,2018-12-09 19:15:08,Hootsuite Inc.,,,,35342611.0,Ladbrokes,,,False,0.0,2.0,False,False,en,#CopaLibertadoresFinal 🇦🇷🏆  River Plate to win and 3 or more goals in the match        was 4/1  Live stream and bet… https://t.co/0wAoiEVVte
1071878636410732546,2018-12-09 21:25:56,Twitter for Android,,,,2399888594.0,BocaJuniors_HD,,,False,0.0,0.0,False,False,en,Final del ST: River 1-1 #Boca. Hay alargue. Streaming: https://t.co/yJ39iTni7Q
1071863555375419392,2018-12-09 20:26:00,Twitter Web Client,,,,8.279167489134551e+17,ArabXajimez,,,False,0.0,0.0,False,False,en,LIVE STREAM FREE #CopaLibertadores  #River Plate vs. #Boca Juniors  &gt;&gt; https://t.co/vPfV7Mu1H5  #SundayMorning… https://t.co/axi6JPa0Gc
1071882680575422464,2018-12-09 21:42:00,Twitter Web Client,,,,4268952629.0,moona1209,,,False,7.0,0.0,False,False,en,RT @1324Raghad: River Plate vs Boca Juniors  L i v e Stream  • Mobile 📱   https://t.co/hdRk9RgFbR  • Computer 💻   https://t.co/hdRk9RgFbR…
1071881612193873926,2018-12-09 21:37:45,Twitter Web Client,,,,180115943.0,barbi142,,,False,7.0,0.0,False,False,en,Live Stream ♥♥♥  ⚔  River Plate vs Boca Juniors ⚔  #VamosٍBoca  #Libertٍadores2018   Focused and ready 👊    • Mobil… https://t.co/m9SYBO913H
1071858561628729344,2018-12-09 20:06:09,Twitter Web Client,,,,426799556.0,d700my10,,,False,7.0,0.0,False,False,en,RT @321_hnoof: Live Stream #rivًerboca #SuperCًlasico River Plate vs Boca Juniors  River Plate vs Boca Juniors   River Plate vs Boca Junior…
1071865241535954950,2018-12-09 20:32:42,Twitter Web Client,,,,629775675.0,hjory12,,,False,7.0,0.0,False,False,en,RT @garyb202: 🔴HD live  ↓˳↓˳↓˳↓˳   River Plate vs Boca Juniors  L i v e Stream  • Mobile 📱   https://t.co/jkUXNGp3R0  • Computer 💻   https:…
1069374928942698498,2018-12-02 23:37:05,Twitter for Android,,,,2399888594.0,BocaJuniors_HD,,,False,0.0,0.0,False,False,en,Saque inicial ST: Independiente 0-0 #Boca. Streaming: https://t.co/yJ39iTni7Q
1071859814731522049,2018-12-09 20:11:08,Twitter Web Client,,,,220718314.0,grgjr,,,False,8.0,0.0,False,False,en,Libertadores //     🏆 River Plate vs Boca Juniors  Football Live Stream  📺   ➤ https://t.co/IJZShZPTCd   LIVE  📱💻 ➤… https://t.co/Uj0EJhZ5Ck
1071858972871847937,2018-12-09 20:07:47,Twitter Web Client,,,,2254784967.0,meeroo_59,,,False,9.0,0.0,False,False,en,RT @ghashe1: 📍 Watch in HD Stream :: ONLEY from OUR services 🧐 ❣ #riverboca  👌 https://t.co/9MYrQNnyzh   ✈ 👌 https://t.co/izt3lxDnmj  ♨   #…
1071852892171198464,2018-12-09 19:43:38,Twitter Web Client,,,,794716340.0,ssoo9000,,,False,7.0,0.0,False,False,en,RT @naeef993: It's time to get back to work  👍  #rivًerboca #SuperCًlasico River Plate vs Boca Juniors  Live Stream    Watch For FREE HD &amp;…
1071862635589746688,2018-12-09 20:22:21,Twitter Web Client,,,,426799556.0,d700my10,,,False,8.0,0.0,False,False,en,RT @Ndosh_112: 🔥 River Plate vs Boca Juniors Live stream 🔥  {#rivٍerboca #BocٍavsRiver}   ❤ A beautiful match now   Live Stream HD 1 ❤ &gt;&gt;…
1070047997684269056,2018-12-04 20:11:37,Twitter Web Client,,,,1.0649635457361019e+18,TLMDSportsPR,,,False,33.0,42.0,False,False,en,Telemundo will broadcast the second leg of #CopaLibertadores Final this Sunday. Live stream also available via… https://t.co/UhRPz1KE4F
1071864844188639232,2018-12-09 20:31:07,Twitter Web Client,,,,9.131013233479148e+17,reraa33,,,False,8.0,8.0,False,False,en,Live Stream HD  ♥ || Great Match  🙌🏻  //♀♀♀/8♀♥♠  Computer Live Stream HERE ➤https://t.co/kKNELbCJ7Q   //  Mobile L… https://t.co/3LIsQ3LZIN
1071875843155222529,2018-12-09 21:14:50,Twitter Web Client,,,,8.189207239221617e+17,shrooog43,,,False,7.0,0.0,False,False,en,RT @AsHjna_alanzi43: Free LIVE - YouTube  River Plate vs Boca Juniors  Live Stream Full HD :  https://t.co/ybA2RRnjxW  #VamosٍBoca  #Liber…
1071862261076123653,2018-12-09 20:20:51,Twitter for iPhone,,,,1734023173.0,Aminqasim10,,,False,1.0,0.0,False,False,en,RT @kickofgoal: #RiverBoca   LIVE STREAM ONLINE FOOTBALL MATCH: River Plate Vs Boca Juniors  https://t.co/eBrBPzpeGb  https://t.co/eBrBPzpe…
1071880981496377344,2018-12-09 21:35:15,Twitter Web Client,,,,1693130995.0,zezooo103,,,False,7.0,0.0,False,False,en,RT @H70883377: Live Stream 📺 #VamosٍBoca  #Libertٍadores2018    Live Stream :: River Plate vs Boca Juniors 👏  💻Computer :   https://t.co/Rn…
1071869832784736258,2018-12-09 20:50:57,Twitter Web Client,,,,1262496672.0,SAlshare5,,,False,7.0,7.0,False,False,en,💥 Live Stream 👇  Live YouTube ➤ 👉  https://t.co/B0utJ7nHXp 🔰 🔰 Live Mobile  ➤ 👉  https://t.co/B0utJ7nHXp… https://t.co/qJNb1h8SEh
1071851183336316934,2018-12-09 19:36:50,Twitter Web Client,,,,8.159026764374016e+17,hd_barjosa31,,,False,1.0,5.0,False,False,en,RIVER PLATE vs BOCA LIVE STREAM! VIVO!  LINK 1: https://t.co/1TceNb3FeC  LINK 2: https://t.co/BwCSvFwodV… https://t.co/ELFFI356U3
1071880981777444865,2018-12-09 21:35:15,Twitter Web Client,,,,8.189207239221617e+17,shrooog43,,,False,7.0,0.0,False,False,en,RT @H70883377: Live Stream 📺 #VamosٍBoca  #Libertٍadores2018    Live Stream :: River Plate vs Boca Juniors 👏  💻Computer :   https://t.co/Rn…
1071862358300127235,2018-12-09 20:21:15,Twitter for iPhone,,,,8.388559031767163e+17,Bolkra2000,,,False,6.0,0.0,False,False,de,RT @anis_filan: Wieso hypen eigtl soviele das #Superclasico ? xD also ich schaue lieber @GamerBr0ski's Stream lul kommt alle rein: https://…
1071882680067854336,2018-12-09 21:42:00,Twitter Web Client,,,,426799556.0,d700my10,,,False,7.0,0.0,False,False,en,RT @1324Raghad: River Plate vs Boca Juniors  L i v e Stream  • Mobile 📱   https://t.co/hdRk9RgFbR  • Computer 💻   https://t.co/hdRk9RgFbR…
1071877589260746752,2018-12-09 21:21:46,Twitter for Android,,,,490515154.0,tanoliki,,,False,0.0,0.0,False,False,it,Vedere qualsiasi partita su #Dazn è spoetizzante. I continui stop allo streaming rompono l'illusione di essere allo… https://t.co/k1dHLkpIbH
1071862705642987523,2018-12-09 20:22:37,Twitter Lite,,,,2921760165.0,sccpevandro,,,False,6.0,0.0,False,False,en,RT @Mr_IbraK: RIVER PLATE - BOCA JUNIORS LIVE STREAM!  LINK 1: https://t.co/bQ7BP3RekA  LINK 2: https://t.co/1wQY0WeJE6  #RiverBoca #RiverP…
1071881168444948481,2018-12-09 21:35:59,Twitter Web Client,,,,1144318772.0,saronhalmozza,,,False,7.0,0.0,False,False,en,RT @ashjan_1054: River Plate vs Boca Juniors  🤳Live Stream Mobile  ^ ^ ^ ☛☛☛  :  https://t.co/KqszcCHP1J  🖥Live Stream Full HD   ☛☛☛ :  htt…
1071850157929578496,2018-12-09 19:32:46,Twitter Web Client,,,,794716340.0,ssoo9000,,,False,7.0,0.0,False,False,en,RT @MakchNaeef1395: Free LIVE - YouTube  River Plate vs Boca Juniors  Live Stream Full HD :  https://t.co/LPW9srzuhS  #rivًerboca #VamosٍBo…
1071857345658044416,2018-12-09 20:01:20,Twitter Web Client,,,,8.615812480907796e+17,Fener_arabfan,,,False,7.0,0.0,False,False,en,RT @ii_o60o_ii: 📍 LIVE STREAM   #riverboca    🔰  🔗Link 1 &gt;&gt; https://t.co/kRgabPYLem   🔰 🔗LInk 2 &gt;&gt; https://t.co/7AqS5Rx7Qh 🤞 https://t.co/j…
1071873966082543619,2018-12-09 21:07:22,Twitter Web Client,,,,8.189207239221617e+17,shrooog43,,,False,7.0,0.0,False,False,en,RT @AljabrAshjan66: River Plate vs Boca Juniors:  live! | Football | !^!^...  🔥   #VamosٍBoca  #Libertٍadores2018  🤳Live Stream Mobile ☛☛☛…
1071857581893783552,2018-12-09 20:02:16,Twitter Web Client,,,,788010913.0,sdeer47,,,False,9.0,0.0,False,False,en,RT @oaooo143: 👁 | Watch | HOT 📛 GAME ||  #riverboca  | | #نهَايي_القَرن | 🔰 🔗 LIVE STREAM HD 1 &gt;&gt; https://t.co/dMrYPIXdai     🔗 LIVE STREAM…
1071851065795117057,2018-12-09 19:36:22,Twitter for iPhone,,,,8.013826560973496e+17,BR_1078,,,False,3.0,5.0,False,False,fr,Niquez vos mères @RMCsport on paye pour avoir un streaming qui vient de Moldavie soyez srx svp #RiverBoca
1071879190914457600,2018-12-09 21:28:08,Twitter Web Client,,,,8.262310448735805e+17,oudagh_470,,,False,0.0,0.0,False,False,en,&gt;&gt;&gt; EXTRA TIME &lt;&lt;&lt;  LIVE STREAM FREE #CopaLibertadores  #River Plate vs. #Boca Juniors  &gt;&gt; https://t.co/T5djQ6n82W… https://t.co/klpTplnulB
1071865082454392832,2018-12-09 20:32:04,Twitter Web Client,,,,1900053734.0,Noonaq885,,,False,8.0,0.0,False,False,en,RT @reraa33: Live Stream HD  ♥ || Great Match  🙌🏻  //♀♀♀/8♀♥♠  Computer Live Stream HERE ➤https://t.co/kKNELbCJ7Q   //  Mobile Live Stream…
